#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            2158        -5.09842        -5.09633      0.00606512
            2159        -5.10076        -5.09633      0.00606231
            2160        -5.10332        -5.09633       0.0060595
            2161        -5.10548        -5.09633       0.0060567
            2162        -5.10786        -5.09634       0.0060539
            2163        -5.10969        -5.09635       0.0060511
            2164        -5.11142        -5.09635      0.00604831
            2165        -5.11335        -5.09636      0.00604552
            2166        -5.11504        -5.09637      0.00604274
            2167        -5.11663        -5.09638      0.00603996
            2168        -5.11842        -5.09639      0.00603718
            2169        -5.11981         -5.0964      0.00603441
            2170        -5.12079        -5.09641      0.00603164
            2171        -5.12137        -5.09642      0.00602887
            2172        -5.12245        -5.09643       0.0060261
            2173        -5.12343        -5.09645      0.00602334
            2174          -5.124        -5.09646      0.00602059
            2175        -5.12463        -5.09647      0.00601783
            2176        -5.12545        -5.09649      0.00601508
            2177        -5.12633         -5.0965      0.00601233
            2178         -5.1268        -5.09651      0.00600959
            2179        -5.12733        -5.09653      0.00600685
            2180        -5.12761        -5.09654      0.00600411
            2181        -5.12749        -5.09656      0.00600137
            2182        -5.12742        -5.09657      0.00599864
            2183        -5.12727        -5.09658      0.00599591
            2184        -5.12762         -5.0966      0.00599318
            2185        -5.12698        -5.09661      0.00599045
            2186          -5.127        -5.09663      0.00598773
            2187        -5.12694        -5.09664      0.00598501
            2188         -5.1265        -5.09665      0.00598229
            2189        -5.12612        -5.09667      0.00597957
            2190        -5.12536        -5.09668      0.00597685
            2191        -5.12453        -5.09669      0.00597414
            2192        -5.12377        -5.09671      0.00597143
            2193        -5.12263        -5.09672      0.00596872
            2194        -5.12188        -5.09673      0.00596601
            2195        -5.12061        -5.09674       0.0059633
            2196        -5.11913        -5.09675      0.00596059
            2197        -5.11833        -5.09676      0.00595789
            2198        -5.11734        -5.09677      0.00595518
            2199        -5.11613        -5.09678      0.00595248
            2200        -5.11503        -5.09679      0.00594978
            2201        -5.11357        -5.09679      0.00594708
            2202        -5.11222         -5.0968      0.00594439
            2203        -5.11068        -5.09681      0.00594169
            2204        -5.10955        -5.09681        0.005939
            2205        -5.10823        -5.09682      0.00593631
            2206        -5.10673        -5.09682      0.00593362
            2207         -5.1049        -5.09683      0.00593093
            2208         -5.1035        -5.09683      0.00592825
            2209        -5.10222        -5.09683      0.00592556
            2210        -5.10078        -5.09683      0.00592288
            2211        -5.09901        -5.09683       0.0059202
            2212        -5.09738        -5.09684      0.00591753
            2213        -5.09574        -5.09683      0.00591485
            2214         -5.0941        -5.09683      0.00591218
