#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            2833        -3.34553       -3.348131    8.257922e-05
            2834       -3.345464        -3.34813    8.255544e-05
            2835       -3.345098       -3.348129    8.253325e-05
            2836       -3.345339       -3.348128    8.251001e-05
            2837        -3.34558       -3.348127    8.248582e-05
            2838        -3.34567       -3.348127     8.24613e-05
            2839        -3.34561       -3.348126    8.243702e-05
            2840       -3.345853       -3.348125    8.241187e-05
            2841       -3.345794       -3.348124    8.238695e-05
            2842       -3.345886       -3.348123    8.236172e-05
            2843       -3.346129       -3.348123    8.233574e-05
            2844       -3.346523       -3.348122    8.230871e-05
            2845       -3.347219       -3.348122    8.228039e-05
            2846       -3.347612       -3.348121    8.225167e-05
            2847       -3.348306       -3.348122    8.222281e-05
            2848       -3.347941       -3.348121    8.219396e-05
            2849       -3.348179       -3.348121    8.216511e-05
            2850       -3.348264       -3.348122     8.21363e-05
            2851       -3.348499       -3.348122     8.21076e-05
            2852       -3.348883       -3.348122    8.207924e-05
            2853       -3.349115       -3.348122    8.205121e-05
            2854       -3.349345       -3.348123    8.202358e-05
            2855       -3.349573       -3.348123    8.199642e-05
            2856       -3.349346       -3.348124    8.196883e-05
            2857       -3.349269       -3.348124    8.194112e-05
            2858       -3.349341       -3.348124    8.191355e-05
            2859       -3.349713       -3.348125    8.188679e-05
            2860       -3.349932       -3.348126    8.186059e-05
            2861       -3.349998       -3.348126     8.18346e-05
            2862       -3.350063       -3.348127     8.18088e-05
            2863       -3.349823       -3.348128    8.178237e-05
            2864       -3.350035       -3.348128    8.175653e-05
            2865       -3.350246       -3.348129    8.173133e-05
            2866       -3.350605        -3.34813    8.170738e-05
            2867       -3.350812       -3.348131    8.168424e-05
            2868       -3.350867       -3.348132    8.166133e-05
            2869       -3.350921       -3.348133    8.163865e-05
            2870       -3.350671       -3.348134      8.1615e-05
            2871       -3.351023       -3.348135    8.159278e-05
            2872       -3.351072       -3.348136    8.157078e-05
            2873       -3.351118       -3.348137    8.154899e-05
            2874       -3.351163       -3.348138    8.152741e-05
            2875       -3.350905       -3.348139    8.150474e-05
            2876         -3.3511        -3.34814    8.148291e-05
            2877       -3.351142       -3.348141    8.146126e-05
            2878       -3.351182       -3.348142    8.143981e-05
            2879        -3.35107       -3.348143    8.141788e-05
            2880       -3.351108       -3.348144    8.139612e-05
            2881       -3.350842       -3.348145    8.137325e-05
            2882       -3.351029       -3.348146    8.135117e-05
            2883       -3.350761       -3.348147    8.132801e-05
            2884       -3.350794       -3.348148    8.130499e-05
            2885       -3.350523       -3.348148    8.128098e-05
            2886       -3.350554       -3.348149    8.125708e-05
            2887       -3.350431        -3.34815    8.123278e-05
            2888       -3.350459       -3.348151    8.120859e-05
            2889       -3.350786       -3.348152     8.11856e-05
            2890       -3.350963       -3.348153    8.116334e-05
            2891       -3.350836       -3.348154    8.114057e-05
            2892       -3.350707       -3.348155    8.111732e-05
            2893       -3.350728       -3.348155    8.109416e-05
            2894       -3.350898       -3.348156    8.107167e-05
            2895       -3.350614       -3.348157    8.104811e-05
            2896       -3.350781       -3.348158    8.102519e-05
            2897       -3.350946       -3.348159    8.100293e-05
            2898        -3.35126        -3.34816    8.098205e-05
            2899       -3.351574       -3.348161    8.096268e-05
            2900       -3.351583       -3.348163    8.094335e-05
            2901       -3.351741       -3.348164    8.092485e-05
            2902       -3.351445       -3.348165    8.090487e-05
            2903       -3.351147       -3.348166    8.088352e-05
            2904       -3.351149       -3.348167    8.086219e-05
            2905       -3.350847       -3.348168    8.083962e-05
            2906       -3.350543       -3.348169    8.081593e-05
            2907       -3.350087       -3.348169    8.079083e-05
            2908       -3.350233        -3.34817    8.076616e-05
            2909       -3.350225       -3.348171    8.074149e-05
            2910       -3.350064       -3.348171    8.071636e-05
            2911       -3.349902       -3.348172    8.069082e-05
            2912       -3.349889       -3.348173    8.066527e-05
            2913       -3.350176       -3.348173    8.064051e-05
            2914       -3.350159       -3.348174    8.061572e-05
            2915        -3.35014       -3.348175    8.059088e-05
            2916       -3.350119       -3.348175      8.0566e-05
            2917       -3.349644       -3.348176    8.053996e-05
            2918        -3.34947       -3.348176    8.051358e-05
            2919       -3.349445       -3.348177    8.048717e-05
            2920       -3.349116       -3.348177    8.046025e-05
            2921        -3.34924       -3.348177    8.043353e-05
            2922       -3.349362       -3.348178    8.040702e-05
            2923       -3.349635       -3.348178    8.038106e-05
            2924       -3.349907       -3.348179    8.035574e-05
            2925       -3.349875       -3.348179    8.033036e-05
            2926       -3.349842        -3.34818    8.030492e-05
            2927       -3.349808       -3.348181    8.027941e-05
            2928       -3.349926       -3.348181     8.02542e-05
            2929       -3.350043       -3.348182    8.022932e-05
            2930       -3.349707       -3.348182    8.020362e-05
            2931       -3.349824       -3.348183    8.017822e-05
            2932        -3.34979       -3.348183    8.015274e-05
            2933       -3.349756       -3.348184    8.012721e-05
            2934       -3.349271       -3.348184    8.010076e-05
            2935       -3.349087       -3.348185    8.007405e-05
            2936       -3.348452       -3.348185    8.004683e-05
            2937       -3.348119       -3.348185    8.001958e-05
            2938       -3.348241       -3.348185    7.999235e-05
            2939       -3.348211       -3.348185    7.996513e-05
            2940       -3.348335       -3.348185    7.993795e-05
            2941        -3.34846       -3.348185    7.991082e-05
            2942       -3.348436       -3.348185    7.988371e-05
